filename,person_id,Male,Young,Black_Hair,Blond_Hair,Brown_Hair,Smiling,Eyeglasses,Heavy_Makeup,image_count
058356.jpg,4944,1,1,0,0,0,0,0,0,30
146312.jpg,2202,0,1,1,0,0,1,0,1,30
116256.jpg,7127,0,1,0,0,0,0,0,1,30
172837.jpg,2303,0,1,0,0,0,0,0,1,30
028554.jpg,2242,0,1,0,0,0,1,0,1,30
138154.jpg,993,0,1,1,0,0,1,0,1,30
202474.jpg,7362,0,1,0,0,1,0,0,1,30
064610.jpg,991,0,1,0,0,1,0,0,0,30
187455.jpg,7282,1,1,1,0,0,0,0,0,30
107796.jpg,4511,1,0,0,0,0,1,0,0,30
195319.jpg,8945,0,1,0,0,0,1,0,1,30
018188.jpg,5415,0,1,0,0,1,1,0,1,30
035494.jpg,9006,0,0,0,0,1,1,0,1,30
066834.jpg,3095,0,1,1,0,0,1,0,0,29
002039.jpg,5342,1,1,1,0,0,0,0,0,30
014713.jpg,9720,0,1,0,0,0,0,0,1,30
104217.jpg,2295,1,0,0,0,0,1,0,0,30
201762.jpg,9246,0,1,1,0,0,0,1,0,30
027463.jpg,5247,0,1,0,1,0,1,0,1,30
184158.jpg,7533,1,1,0,0,0,0,0,0,30
045566.jpg,2120,0,1,0,1,0,1,0,1,30
146569.jpg,1368,0,1,0,1,0,0,0,1,30
147958.jpg,3216,0,1,0,0,0,1,0,0,29
177615.jpg,1582,0,0,0,0,1,0,0,1,30
077948.jpg,3438,0,1,0,0,1,1,0,1,30
158775.jpg,6337,0,0,1,0,0,1,0,1,30
029002.jpg,1051,0,1,0,0,1,0,0,1,30
091634.jpg,9084,1,1,0,0,0,1,0,0,30
107629.jpg,991,0,1,0,0,1,1,0,1,30
188921.jpg,9128,0,1,0,0,0,0,0,1,30
144685.jpg,5805,0,1,1,0,0,0,0,0,30
030732.jpg,7173,0,1,0,0,1,1,0,1,27
167826.jpg,2498,1,1,1,0,0,0,0,0,29
172648.jpg,2523,1,0,1,0,0,0,0,0,30
193403.jpg,6494,0,0,0,0,0,1,0,1,30
147713.jpg,160,1,0,0,0,0,1,0,0,30
127752.jpg,5342,1,1,1,0,0,0,0,0,30
069568.jpg,4819,1,1,0,0,0,0,0,0,30
082094.jpg,4782,1,1,0,0,0,0,0,0,30
092536.jpg,3835,0,1,0,0,0,0,0,1,30
034701.jpg,6989,0,1,0,0,1,1,0,1,30
049503.jpg,1237,0,1,0,1,1,0,0,1,29
194494.jpg,8880,0,1,0,1,0,1,0,0,30
149020.jpg,1289,0,0,1,0,0,1,0,1,30
078123.jpg,4824,1,1,1,0,0,1,0,0,30
142128.jpg,3546,0,0,1,0,0,1,0,1,30
025058.jpg,2193,0,0,1,0,0,1,0,1,30
104172.jpg,1471,1,1,0,0,1,0,0,0,30
043872.jpg,9730,0,1,1,0,0,1,0,1,30
182538.jpg,3653,0,1,0,0,1,0,0,1,28
081843.jpg,8515,0,1,0,1,0,1,0,1,30
177033.jpg,3315,0,1,0,1,0,1,0,0,30
090642.jpg,7180,1,1,0,0,1,1,0,0,30
011090.jpg,8091,0,1,0,0,1,0,0,0,29
006666.jpg,5415,0,1,1,0,0,1,0,1,30
081593.jpg,3730,1,1,1,0,0,0,0,0,30
006031.jpg,8427,0,1,0,1,0,1,0,0,30
000551.jpg,10163,0,1,0,0,0,1,0,1,30
174235.jpg,2393,1,0,1,0,0,0,0,0,30
152313.jpg,7413,0,1,0,1,0,0,0,1,29
099618.jpg,10117,1,1,0,0,1,0,0,0,30
020260.jpg,2168,0,1,0,0,0,0,0,0,30
031983.jpg,8909,0,1,0,0,0,0,0,1,30
078919.jpg,4551,0,1,1,0,0,0,0,0,30
041106.jpg,3795,0,1,0,0,1,0,0,0,30
092110.jpg,1629,0,1,0,1,0,1,0,1,30
065040.jpg,9730,0,1,1,0,0,1,0,1,30
051957.jpg,6562,1,0,0,0,0,1,0,0,30
003205.jpg,8091,0,1,0,0,0,0,0,0,29
079703.jpg,8290,0,1,0,0,0,0,0,1,29
008006.jpg,9725,0,1,1,0,0,0,0,1,29
102889.jpg,3247,1,1,1,0,0,1,0,0,29
140435.jpg,4511,1,0,0,0,0,1,1,0,30
086131.jpg,1237,0,1,0,0,0,0,0,0,29
182584.jpg,3653,0,1,0,0,0,1,0,0,28
153286.jpg,3546,0,0,1,0,0,1,0,1,30
194729.jpg,5301,1,0,1,0,0,0,0,0,30
182512.jpg,376,0,1,0,0,0,1,0,1,29
137142.jpg,2120,0,1,0,1,0,1,0,1,30
194649.jpg,7607,1,1,0,0,0,0,0,0,30
120534.jpg,1599,0,1,0,1,0,1,0,1,28
201159.jpg,4996,0,1,0,0,0,0,0,1,30
085734.jpg,7243,1,0,0,0,0,0,0,0,30
006946.jpg,4824,1,0,0,0,0,0,0,0,30
005521.jpg,1984,0,1,0,0,1,0,0,0,30
063157.jpg,6461,0,1,0,1,0,1,0,1,30
023015.jpg,9277,0,1,1,0,0,0,0,1,30
046376.jpg,7413,0,1,0,0,1,0,0,1,29
086844.jpg,8798,0,1,0,0,1,0,0,1,30
033504.jpg,3304,0,1,0,0,1,1,0,1,30
033399.jpg,4251,1,0,0,0,0,0,0,0,30
197827.jpg,6225,0,1,0,0,0,0,0,1,30
087150.jpg,8962,0,1,0,1,0,1,0,0,30
025423.jpg,8427,0,1,0,1,0,1,0,1,30
024065.jpg,4323,1,1,0,0,1,1,0,0,30
005416.jpg,6562,1,0,0,0,0,1,0,0,30
111866.jpg,6354,0,1,0,0,1,0,0,1,30
045712.jpg,1368,0,1,0,1,0,1,0,1,30
031451.jpg,5018,0,1,0,0,0,0,0,1,30
019084.jpg,1938,1,0,0,0,0,0,0,0,30
183618.jpg,7282,1,1,0,0,1,0,0,0,30
054217.jpg,2193,0,1,1,0,0,1,0,1,30
045706.jpg,4511,1,1,1,0,0,1,0,0,30
006958.jpg,4251,1,0,0,0,0,0,0,0,30
080035.jpg,9965,1,1,0,0,1,1,0,0,30
157120.jpg,993,0,1,1,0,0,0,0,1,30
066134.jpg,4395,1,1,0,0,0,0,0,0,30
159359.jpg,3870,0,1,0,1,0,1,0,1,29
022151.jpg,8563,1,1,0,0,0,0,0,0,30
063801.jpg,1761,0,1,0,1,0,1,0,1,30
157505.jpg,4054,0,1,0,0,0,1,0,1,30
052319.jpg,5243,1,0,0,0,0,0,0,0,30
026604.jpg,1565,0,1,0,0,0,1,0,1,30
166279.jpg,1664,0,1,0,0,0,0,0,1,30
139902.jpg,1550,0,1,0,1,0,1,0,0,30
048754.jpg,9277,0,1,0,0,0,0,0,1,30
157594.jpg,8249,1,0,0,0,0,0,1,0,28
125978.jpg,2793,1,1,0,0,0,1,0,0,30
015885.jpg,5922,0,0,0,1,0,1,0,1,30
113235.jpg,7070,0,1,0,0,0,0,0,1,30
066706.jpg,6023,0,1,0,0,0,0,0,1,30
069655.jpg,10117,1,1,0,0,1,0,0,0,30
053626.jpg,9687,0,1,0,1,0,0,0,1,30
162854.jpg,3755,0,1,1,0,0,1,0,1,30
027184.jpg,7348,1,1,0,0,0,1,0,0,30
202173.jpg,7282,1,1,1,0,0,0,0,0,30
168571.jpg,4460,0,1,0,0,1,0,0,1,30
178923.jpg,851,1,1,0,0,1,1,0,0,29
048765.jpg,445,0,1,1,0,0,0,0,1,29
027231.jpg,2078,0,1,0,1,0,1,0,0,30
139989.jpg,4238,0,1,0,0,1,0,0,1,30
083403.jpg,4828,1,1,0,0,1,0,0,0,30
144780.jpg,8155,1,1,1,0,0,0,0,0,29
107154.jpg,8943,0,1,1,0,0,1,0,1,30
077754.jpg,3438,0,1,0,0,0,0,0,1,30
184236.jpg,6225,0,1,0,0,0,1,0,1,30
067434.jpg,4551,0,1,0,0,0,0,0,0,30
177349.jpg,2726,1,0,1,0,0,1,0,0,28
019715.jpg,9542,0,1,0,1,0,0,0,1,30
056512.jpg,2819,0,1,0,1,0,1,0,0,30
000220.jpg,4288,1,1,0,0,0,0,0,0,30
198327.jpg,6494,0,0,1,0,1,1,0,1,30
013578.jpg,5375,0,1,0,0,0,0,0,1,30
005048.jpg,3875,0,1,0,0,0,0,0,1,30
198912.jpg,9246,0,1,1,0,0,0,0,0,30
134961.jpg,9084,1,1,0,0,0,1,0,0,30
041812.jpg,445,0,1,0,0,0,1,0,1,29
161993.jpg,1169,0,1,1,0,0,0,0,1,29
201806.jpg,6324,0,1,1,0,0,1,0,1,30
099296.jpg,2952,0,1,0,1,0,1,0,1,30
048272.jpg,3356,0,0,1,0,0,1,0,1,30
098062.jpg,4395,1,0,0,0,0,0,0,0,30
187998.jpg,7607,1,1,0,0,0,0,0,0,30
106445.jpg,8515,0,1,0,0,0,0,0,0,30
164293.jpg,376,0,1,0,1,0,1,0,1,29
098843.jpg,9758,0,1,1,0,0,1,0,1,30
084623.jpg,973,0,1,0,0,1,0,0,1,30
062264.jpg,9965,1,1,0,0,1,1,0,0,30
092801.jpg,5247,0,0,0,1,0,1,0,1,30
150227.jpg,7046,1,0,0,0,0,0,1,0,28
032617.jpg,1761,0,1,0,1,0,1,0,1,30
028219.jpg,4126,0,1,0,0,0,1,0,1,31
051758.jpg,6141,0,1,1,0,0,0,0,0,30
075659.jpg,8663,0,1,1,0,0,1,0,1,30
074162.jpg,1289,0,1,0,0,0,1,0,1,30
059224.jpg,4934,0,1,0,0,1,0,0,1,30
148855.jpg,5407,1,1,0,1,0,1,0,0,30
143026.jpg,3919,0,1,0,0,1,0,0,0,29
057596.jpg,6134,0,0,0,0,0,0,0,1,30
061706.jpg,8249,1,0,0,0,0,0,1,0,28
023796.jpg,7775,0,1,0,0,1,0,0,1,29
040970.jpg,3730,1,1,1,0,0,0,0,0,30
067578.jpg,4551,0,1,0,0,0,0,0,0,30
022594.jpg,6002,0,1,0,0,0,0,0,0,30
070817.jpg,6502,0,0,0,0,0,1,0,1,30
151181.jpg,2304,0,1,0,0,0,0,1,0,29
010306.jpg,8930,0,1,0,0,0,1,0,0,30
087420.jpg,1066,1,1,0,0,0,0,0,0,30
050355.jpg,8341,1,1,0,0,0,1,0,0,30
038309.jpg,861,0,1,0,1,0,1,0,1,30
162608.jpg,3835,0,1,0,0,1,0,0,1,30
077065.jpg,740,1,1,0,0,1,1,0,0,29
023475.jpg,3304,0,1,0,0,0,0,0,0,30
184363.jpg,8715,0,1,1,0,0,1,0,1,30
084981.jpg,2304,0,1,0,0,1,0,0,0,29
045649.jpg,2793,1,1,1,0,0,1,0,0,30
139587.jpg,3340,0,1,0,1,0,1,0,1,29
088224.jpg,3641,1,1,0,0,0,1,0,0,30
170847.jpg,1664,0,1,0,0,0,0,0,0,30
023973.jpg,423,0,1,0,0,1,0,0,1,29
007265.jpg,2996,1,0,0,0,0,1,0,0,30
181628.jpg,4460,0,1,0,0,0,0,0,1,30
036173.jpg,4625,1,1,0,0,1,0,0,0,30
024991.jpg,5318,0,1,0,0,0,0,0,1,30
196299.jpg,6225,0,1,0,0,0,0,0,1,30
150144.jpg,2078,0,0,0,1,0,1,0,0,30
068311.jpg,1629,0,1,0,1,0,0,0,1,30
103149.jpg,6211,0,1,0,0,1,0,0,0,29
159314.jpg,5415,0,1,0,0,0,1,0,1,30
045506.jpg,1761,0,1,0,1,0,1,0,1,30
013041.jpg,8930,0,1,1,0,0,1,0,1,30
043067.jpg,2202,0,1,1,0,0,0,0,0,30
131863.jpg,9277,1,1,1,0,0,1,0,0,30
058680.jpg,6292,0,1,0,1,0,0,0,1,30
103586.jpg,1916,0,0,0,0,0,1,0,1,30
148110.jpg,6141,0,1,1,0,0,1,0,0,30
078572.jpg,4821,1,1,0,0,0,0,1,0,30
064615.jpg,2793,1,1,1,0,0,0,0,0,30
027678.jpg,4395,1,1,1,0,0,0,0,0,30
134680.jpg,8692,1,1,0,0,1,0,0,0,30
151091.jpg,7271,1,1,1,0,0,0,0,0,30
059100.jpg,5732,0,1,0,0,0,1,0,1,30
130991.jpg,7722,0,1,0,0,1,0,0,0,28
192641.jpg,8786,0,1,0,0,0,1,0,1,30
028769.jpg,6151,0,1,0,0,0,1,0,1,30
202447.jpg,7282,1,1,0,0,0,0,0,0,30
076176.jpg,7173,0,1,0,0,1,1,0,1,27
143371.jpg,2793,1,1,0,0,0,1,0,0,30
049568.jpg,8578,1,0,1,0,0,0,0,0,30
150905.jpg,2820,0,1,0,0,0,0,0,0,35
160970.jpg,303,0,1,1,0,0,1,0,0,30
176510.jpg,4183,1,1,0,0,0,0,0,0,30
068707.jpg,4828,1,1,0,0,1,0,0,0,30
125415.jpg,1341,1,1,1,0,0,0,1,0,30
142525.jpg,8290,0,1,0,0,0,0,0,1,29
008280.jpg,3145,0,1,0,0,1,0,0,0,30
049724.jpg,8141,1,0,0,0,0,0,0,0,29
036070.jpg,6288,1,1,0,0,0,0,0,0,30
111436.jpg,3730,1,1,0,0,0,1,0,0,30
121953.jpg,1984,0,1,0,0,1,1,0,1,30
111294.jpg,6143,0,1,1,0,0,1,0,1,30
121322.jpg,993,0,1,0,0,0,0,0,1,30
158749.jpg,1368,0,1,0,1,0,1,0,1,30
023581.jpg,4288,1,1,1,0,0,0,0,0,30
054950.jpg,4292,0,1,0,0,0,0,0,1,30
095458.jpg,7046,1,1,1,0,0,0,0,0,28
010912.jpg,6633,0,1,0,0,1,1,0,1,30
180536.jpg,4460,0,1,0,0,0,0,0,1,30
153127.jpg,8962,0,1,0,1,0,1,0,1,30
061177.jpg,8909,0,1,0,1,0,0,0,0,30
042264.jpg,7348,1,0,1,0,0,0,0,0,30
141599.jpg,9687,0,1,0,0,1,0,0,1,30
139254.jpg,9542,0,1,0,1,0,0,0,1,30
023812.jpg,4884,0,1,0,1,0,0,0,1,30
158379.jpg,6151,0,1,0,0,0,1,0,1,30
115055.jpg,4782,1,1,0,0,0,1,0,0,30
171418.jpg,2726,1,0,1,0,0,1,0,0,28
035681.jpg,973,0,1,0,0,1,0,0,0,30
128201.jpg,5786,0,1,1,0,0,0,0,0,30
007341.jpg,8943,0,1,1,0,0,1,0,1,30
039158.jpg,8075,1,1,0,0,0,0,0,0,29
052969.jpg,5222,0,1,0,1,0,0,0,1,30
184703.jpg,5159,0,1,0,1,0,0,0,1,30
157454.jpg,7904,1,0,0,0,0,1,0,0,29
150820.jpg,3208,1,0,0,0,0,0,1,0,29
141426.jpg,1550,0,1,0,0,0,0,0,0,30
166022.jpg,3315,0,1,0,1,0,1,0,1,30
147027.jpg,1589,0,1,0,0,0,0,0,1,30
154904.jpg,4355,1,0,0,0,0,0,0,0,30
155637.jpg,7309,0,1,0,0,1,1,0,1,30
077637.jpg,1565,0,1,0,0,1,0,0,1,30
185224.jpg,8774,0,1,1,0,0,1,0,1,30
079020.jpg,8054,1,0,0,0,0,0,0,0,28
043550.jpg,2550,0,1,0,1,0,1,0,1,30
119685.jpg,1351,0,1,0,1,0,0,0,0,30
101707.jpg,7513,1,1,0,0,0,0,0,0,30
153640.jpg,6914,0,1,0,0,1,0,0,1,30
181790.jpg,1044,0,1,0,0,0,1,0,0,30
201172.jpg,8774,0,1,0,0,1,0,0,0,30
136048.jpg,7513,1,1,0,0,0,0,0,0,30
177781.jpg,3653,0,1,0,0,1,0,0,0,28
049119.jpg,3546,0,0,1,0,0,1,0,1,30
074057.jpg,5786,0,1,0,0,0,1,0,0,30
091601.jpg,7173,0,1,0,0,0,1,0,1,27
002004.jpg,2307,1,1,0,0,0,0,1,0,30
066531.jpg,3697,0,1,0,0,0,0,0,0,30
172145.jpg,3653,0,1,0,0,1,0,0,0,28
009563.jpg,2225,1,1,0,0,0,0,0,0,30
039086.jpg,4598,0,1,0,0,1,1,0,1,30
096050.jpg,3477,0,1,0,0,0,1,0,1,30
173658.jpg,3559,0,0,0,0,0,1,0,1,29
182849.jpg,9178,0,1,0,1,0,0,0,0,30
031526.jpg,4598,0,1,0,0,1,1,0,1,30
072696.jpg,10163,0,1,0,1,0,0,0,1,30
166534.jpg,2303,0,1,0,0,0,0,0,0,30
005261.jpg,3312,0,1,1,0,0,0,0,0,30
124642.jpg,2242,0,1,0,0,0,0,0,1,30
008323.jpg,4795,1,0,0,0,0,0,0,0,30
175993.jpg,1651,0,1,0,0,0,1,0,1,30
179661.jpg,376,0,1,0,0,0,1,0,1,29
094614.jpg,5416,0,1,0,1,0,0,0,1,30
164853.jpg,3653,0,1,0,0,0,0,0,0,28
101774.jpg,8930,0,1,0,0,0,0,0,1,30
137972.jpg,7499,0,1,1,0,0,1,0,0,30
186406.jpg,5159,0,1,0,1,0,1,0,1,30
173789.jpg,851,1,1,0,0,1,1,0,0,29
197569.jpg,8715,0,1,0,0,0,1,0,1,30
161758.jpg,861,0,1,0,1,0,1,0,1,30
142891.jpg,6134,0,0,0,0,1,0,0,0,30
105313.jpg,1454,0,0,0,1,0,0,0,1,30
112166.jpg,8930,0,1,1,0,0,1,0,1,30
140814.jpg,2110,1,1,0,0,0,0,0,0,30
035989.jpg,2202,0,1,0,0,0,0,0,0,30
155929.jpg,6088,1,1,1,0,0,0,0,0,30
098000.jpg,7866,0,1,0,0,1,1,0,1,30
091743.jpg,1629,0,1,0,1,0,0,0,1,30
054759.jpg,2844,0,1,0,0,0,0,0,1,30
065957.jpg,3340,0,1,0,0,0,0,0,0,29
028320.jpg,676,0,1,0,0,1,0,0,0,30
021669.jpg,6461,0,1,0,1,0,0,0,1,30
177726.jpg,3496,1,1,0,0,0,0,0,0,30
090315.jpg,6633,0,1,0,0,1,0,0,0,30
007567.jpg,3641,1,1,0,0,1,1,0,0,30
160987.jpg,2451,0,1,0,0,1,1,0,0,30
004303.jpg,2910,0,1,0,0,1,1,0,1,30
003709.jpg,3208,1,0,0,0,0,0,1,0,29
111480.jpg,6292,0,1,0,1,0,1,0,1,30
126743.jpg,6134,0,0,0,0,0,1,0,0,30
023639.jpg,4824,1,0,1,0,0,1,0,0,30
011718.jpg,2550,0,1,0,1,0,0,0,0,30
169694.jpg,2467,0,1,0,0,0,0,0,1,30
022550.jpg,8247,1,0,1,0,0,0,0,0,30
041310.jpg,676,0,1,0,0,1,0,0,1,30
116195.jpg,9123,1,0,0,0,0,0,0,0,30
096364.jpg,8563,1,1,0,0,0,0,0,0,30
005064.jpg,8247,1,0,0,0,0,1,0,0,30
140576.jpg,1218,1,1,0,0,0,1,0,0,30
044235.jpg,1351,0,1,0,1,0,1,0,1,30
066270.jpg,2174,0,1,0,0,0,0,0,0,30
036342.jpg,3641,1,1,0,0,1,1,0,0,30
128643.jpg,3477,0,1,0,0,0,0,0,1,30
112496.jpg,1382,0,1,1,0,0,0,0,0,30
168471.jpg,4460,0,1,0,0,0,0,0,1,30
171262.jpg,1044,0,1,0,0,0,1,0,0,30
025377.jpg,3129,0,1,0,1,0,0,0,0,30
051153.jpg,3133,1,1,1,0,0,0,0,0,28
141970.jpg,17,1,0,0,0,0,0,0,0,30
192139.jpg,7876,0,1,0,1,0,0,0,1,29
130840.jpg,8141,1,0,0,0,0,0,0,0,29
149876.jpg,7513,1,1,0,0,0,0,0,0,30
028146.jpg,303,0,1,0,0,0,1,0,1,30
063816.jpg,8842,1,0,1,0,0,1,1,0,30
130737.jpg,1629,0,1,0,1,0,0,0,1,30
179525.jpg,1151,0,1,0,0,0,1,0,1,30
152700.jpg,5805,0,1,0,0,0,0,0,1,30
140236.jpg,10160,0,1,0,0,1,1,0,0,30
099140.jpg,17,1,0,1,0,0,0,0,0,30
146028.jpg,1439,1,1,1,0,0,0,0,0,30
195242.jpg,5061,0,1,1,0,0,1,0,0,30
061072.jpg,5407,1,1,0,0,1,0,0,0,30
109873.jpg,2235,0,1,0,0,0,0,0,1,30
095403.jpg,3870,0,1,0,0,1,1,0,1,29
014262.jpg,260,0,1,0,0,1,1,0,1,29
070039.jpg,7353,1,1,1,0,0,1,0,0,30
114043.jpg,4292,0,1,0,0,0,1,0,0,30
070816.jpg,1550,0,1,0,0,0,0,0,1,30
075556.jpg,10117,1,1,0,0,0,1,1,0,30
037697.jpg,5452,0,1,0,1,0,1,0,1,30
092505.jpg,3400,0,0,0,0,0,1,0,1,30
104412.jpg,8943,0,1,1,0,0,0,0,1,30
116067.jpg,5584,0,1,0,1,0,1,0,0,29
166061.jpg,4518,1,0,0,0,0,1,0,0,30
125578.jpg,993,0,1,0,0,0,0,0,1,30
168980.jpg,851,1,1,0,0,1,1,0,0,29
100946.jpg,5452,0,1,0,1,0,1,0,1,30
198752.jpg,10047,0,1,0,0,0,0,0,0,30
182162.jpg,1151,0,1,1,0,0,0,0,1,30
111775.jpg,3095,0,1,0,0,0,1,0,0,29
081046.jpg,5243,0,1,0,0,0,0,0,0,30
025030.jpg,4238,0,1,0,0,0,0,0,1,30
083241.jpg,9123,1,1,1,0,0,0,0,0,30
115117.jpg,6292,0,1,0,0,1,0,0,1,30
037209.jpg,8842,1,1,0,0,0,0,1,0,30
196076.jpg,9128,0,1,1,0,0,1,0,1,30
025710.jpg,7684,1,0,1,0,0,1,1,0,28
197996.jpg,5100,0,1,0,0,1,1,0,0,30
080045.jpg,6989,0,0,1,0,0,0,0,0,30
133489.jpg,4087,1,0,1,0,0,0,0,0,30
102885.jpg,6556,1,1,0,0,0,1,0,0,30
138913.jpg,6688,0,1,0,0,1,1,0,1,30
141821.jpg,6914,0,1,0,0,0,1,0,1,30
154080.jpg,6364,0,1,0,0,0,0,0,0,30
062483.jpg,4462,1,1,0,0,0,0,0,0,30
185390.jpg,5536,0,0,1,0,0,1,0,1,30
128042.jpg,4824,1,0,1,0,0,1,0,0,30
085388.jpg,6238,0,1,1,0,0,0,0,1,29
198827.jpg,5100,0,1,0,0,0,1,0,1,30
151463.jpg,5222,0,1,0,1,0,1,0,1,30
104461.jpg,3095,0,0,0,0,1,1,0,0,29
084647.jpg,5146,0,0,0,0,1,0,0,0,30
053773.jpg,1844,1,1,0,0,0,1,0,0,30
178077.jpg,4139,0,1,0,0,1,1,0,0,30
171507.jpg,2180,1,0,0,0,0,0,0,0,30
050485.jpg,1383,1,1,0,0,0,1,0,0,30
043560.jpg,2174,0,1,0,0,0,1,0,0,30
134806.jpg,6877,0,1,0,0,1,1,0,0,30
010285.jpg,2819,0,1,0,1,0,0,1,0,30
000508.jpg,3356,0,0,1,0,0,1,0,1,30
074762.jpg,2079,0,1,1,0,0,0,0,1,30
035449.jpg,2908,0,1,0,0,1,1,0,1,30
199348.jpg,8880,0,1,0,1,0,1,0,0,30
061291.jpg,2814,1,1,0,0,0,1,0,0,29
047479.jpg,9106,1,1,1,0,0,0,0,0,30
013087.jpg,4087,1,1,0,0,0,1,0,0,30
061721.jpg,1448,1,1,0,0,0,0,1,0,30
138165.jpg,2793,1,1,0,0,0,1,0,0,30
072835.jpg,3835,0,1,0,0,0,0,0,0,30
099661.jpg,3957,1,1,0,0,0,0,0,0,30
095251.jpg,5584,0,1,0,1,0,0,0,1,29
009952.jpg,1322,1,1,0,0,0,1,0,0,30
090370.jpg,7684,0,0,0,0,0,0,0,1,28
162785.jpg,4183,1,0,0,0,0,1,0,0,30
153318.jpg,438,0,1,0,0,1,0,0,1,29
042143.jpg,6404,1,0,0,0,0,1,0,0,30
019455.jpg,4664,0,1,0,0,1,0,0,0,30
084544.jpg,3697,0,1,0,0,0,1,0,0,30
078467.jpg,8798,0,1,1,0,0,1,0,1,30
135410.jpg,7427,0,1,0,1,0,0,0,0,30
200984.jpg,10157,1,1,0,0,0,1,0,0,30
141168.jpg,6461,0,1,0,1,0,0,0,1,30
164122.jpg,4516,1,1,1,0,0,1,0,0,30
000724.jpg,7265,1,0,1,0,0,0,0,0,30
176630.jpg,4460,0,1,0,0,0,1,0,1,30
100048.jpg,1874,1,0,0,0,0,0,0,0,30
120638.jpg,8747,1,0,0,0,0,0,1,0,30
122396.jpg,4934,0,1,0,0,1,1,0,0,30
146169.jpg,4288,1,1,0,0,0,0,0,0,30
010289.jpg,2120,0,1,0,1,0,1,0,1,30
015589.jpg,8482,0,1,0,0,0,0,0,0,30
185990.jpg,7533,0,0,0,1,0,1,0,1,30
030824.jpg,4945,1,1,0,0,1,1,0,0,30
107640.jpg,2295,1,0,0,0,0,0,0,0,30
010893.jpg,7233,1,0,0,0,0,1,0,0,30
128935.jpg,4310,1,0,0,0,0,0,1,0,30
076812.jpg,1986,1,0,0,0,0,1,0,0,30
180627.jpg,4183,1,1,0,0,0,1,0,0,30
129313.jpg,1986,1,0,0,0,0,0,0,0,30
155623.jpg,3312,0,1,0,0,0,1,0,0,30
200380.jpg,9178,0,1,0,1,0,0,0,0,30
128298.jpg,1874,1,1,0,1,0,0,0,0,30
098529.jpg,3356,0,0,0,0,0,0,0,0,30
084143.jpg,1550,0,1,0,1,0,1,0,1,30
201673.jpg,4996,0,1,0,0,1,1,0,1,30
189230.jpg,7362,0,1,0,0,0,0,0,0,30
067646.jpg,7904,1,0,0,0,0,1,0,0,29
103558.jpg,6461,0,1,0,1,0,0,0,1,30
024147.jpg,2910,0,1,0,0,1,1,0,1,30
067594.jpg,160,1,0,0,0,0,0,0,0,30
033893.jpg,7243,1,1,0,0,0,1,0,0,30
194712.jpg,8945,0,1,1,0,0,0,0,1,30
121641.jpg,6502,0,0,0,0,0,1,0,1,30
155270.jpg,1761,0,1,0,1,0,1,0,1,30
183503.jpg,9246,0,1,0,0,0,1,0,1,30
055110.jpg,8643,0,0,0,0,1,0,0,1,30
012671.jpg,3208,1,0,0,0,0,0,1,0,29
173999.jpg,2888,0,0,0,0,1,0,0,0,29
059935.jpg,9152,1,0,0,0,0,1,1,0,32
120593.jpg,6211,0,1,0,0,0,0,0,0,29
123709.jpg,8290,0,1,1,0,0,1,0,1,29
126311.jpg,6404,1,0,0,0,0,0,0,0,30
078893.jpg,1368,0,1,0,0,1,0,0,0,30
117265.jpg,7271,1,0,1,0,0,1,0,0,30
114747.jpg,1986,1,0,0,0,0,0,0,0,30
014731.jpg,2814,1,1,1,0,0,0,0,0,29
065951.jpg,8457,0,1,0,1,0,0,0,1,30
048915.jpg,8551,0,1,0,0,0,0,0,0,30
157567.jpg,3920,0,1,0,0,0,0,0,0,29
055253.jpg,4126,0,1,0,0,0,1,0,0,31
059036.jpg,2242,0,1,0,0,1,1,0,1,30
146742.jpg,1938,1,0,0,0,0,0,0,0,30
114236.jpg,5786,0,1,0,0,0,0,0,1,30
033662.jpg,6440,0,1,1,0,0,1,0,1,30
125590.jpg,4945,1,0,0,0,0,0,1,0,30
145767.jpg,3696,0,1,1,0,0,0,0,1,30
076392.jpg,5485,1,0,0,0,0,0,0,0,30
016005.jpg,1003,0,0,0,1,0,1,0,1,30
042573.jpg,6023,0,1,0,0,0,0,0,1,30
115581.jpg,8962,0,1,0,1,0,1,0,0,30
119931.jpg,3853,0,1,0,0,1,0,0,0,30
156492.jpg,8482,0,1,0,0,0,1,0,1,30
166089.jpg,2180,1,0,0,0,0,0,0,0,30
047950.jpg,1383,1,1,0,0,0,0,0,0,30
009943.jpg,2550,0,0,0,1,0,0,1,0,30
149356.jpg,6696,0,1,0,0,0,0,0,0,30
097810.jpg,7684,1,0,1,0,0,0,0,0,28
114354.jpg,5369,0,1,0,1,0,1,0,1,30
136317.jpg,3119,1,1,1,0,0,0,0,0,30
155730.jpg,2078,0,0,0,0,0,1,0,0,30
140011.jpg,7271,1,1,1,0,0,0,0,0,30
150365.jpg,6851,0,1,0,1,0,0,0,1,30
020984.jpg,7320,0,1,0,1,0,1,0,1,30
106284.jpg,5047,0,1,1,0,0,1,0,1,30
040886.jpg,3247,1,0,0,0,0,1,0,0,29
090267.jpg,6696,0,1,0,0,0,0,0,1,30
019716.jpg,3400,0,0,0,0,0,0,0,1,30
093843.jpg,6556,1,1,1,0,0,1,0,0,30
190036.jpg,9246,0,1,0,0,0,1,0,1,30
058127.jpg,4782,1,0,0,0,0,0,0,0,30
